production_day,station_id,station_name,downtime_minutes,downtime_type,z_score
2026-03-31,1,SF-SPI-L01-01,40.6,Preventive Maintenance,0.2241106554781242
2026-03-31,3,HDR-MLD-L01-02,97.22,Inventory Check,2.4990047017846324
2026-03-31,5,FRA-PP-L01-02,42.85,Meeting,0.31451177883011366
2026-03-31,3,HDR-MLD-L01-02,93.65,Part Shortage,2.3555682527328097
2026-03-31,6,FRA-PP-L01-03,41.72,Part Shortage,0.2691103257688922
2026-03-31,1,SF-SPI-L01-01,24.53,Breakdown,-0.42155425664030727
2026-03-31,3,HDR-MLD-L01-02,32.52,Setup,-0.10052982304813125
2026-03-31,7,FRA-OVE-L01-01,99.62,Part Shortage,2.5954325666934213
2026-03-31,4,FRA-PP-L01-01,13.17,Setup,-0.8779794838752407
2026-03-31,10,SFX-PLM-ASSY-01,35.35,Part Shortage,0.013174700990148766
2026-03-31,9,SFX-PLM-PROG-01,55.4,Part Shortage,0.8187491557489882
2026-03-31,1,SF-SPI-L01-01,9.68,Meeting,-1.0182016707634378
2026-03-31,9,SFX-PLM-PROG-01,28.7,Setup,-0.2540108413612869
2026-03-31,10,SFX-PLM-ASSY-01,21.98,Fire Drills,-0.5240088631058953
2026-03-31,8,FRA-AOI-L01-01,21.48,Part Shortage,-0.5440980016285597
2026-03-31,1,SF-SPI-L01-01,23.1,No Production & Break,-0.4790091928151272
2026-03-31,1,SF-SPI-L01-01,34.02,Cleaning,-0.040262407480138276
2026-03-31,8,FRA-AOI-L01-01,36.37,Calibration,0.05415654357638383
2026-03-31,2,HDR-MLD-L01-01,46.68,Breakdown,0.46839457991372235
2026-03-31,10,SFX-PLM-ASSY-01,19.07,Setup,-0.6409276493078018
2026-04-01,2,HDR-MLD-L01-01,29.03,No Production & Break,-0.24075200993632834
2026-04-01,2,HDR-MLD-L01-01,33.77,Calibration,-0.05030697674147044
2026-04-01,10,SFX-PLM-ASSY-01,27.05,Material Check,-0.3203049984860791
2026-04-01,9,SFX-PLM-PROG-01,34.73,Cleaning,-0.011735830777955182
2026-04-01,8,FRA-AOI-L01-01,41.68,No Production & Break,0.26750319468707906
2026-04-01,5,FRA-PP-L01-02,5.58,Fire Drills,-1.1829326066492853
2026-04-01,7,FRA-OVE-L01-01,63.68,Breakdown,1.1514252896843093
2026-04-01,2,HDR-MLD-L01-01,9.32,Trial & Pilot Run,-1.0326658504997561
2026-04-01,10,SFX-PLM-ASSY-01,25.97,Part Shortage,-0.3636975376950341
2026-04-01,6,FRA-PP-L01-03,31.93,Part Shortage,-0.1242350065048753
2026-04-01,3,HDR-MLD-L01-02,29.92,Cleaning,-0.20499334336598582
2026-04-01,8,FRA-AOI-L01-01,27.1,Preventive Maintenance,-0.31829608463381265
2026-04-01,1,SF-SPI-L01-01,55.05,Part Shortage,0.8046867587831231
2026-04-01,2,HDR-MLD-L01-01,24.45,Setup,-0.4247685188039336
2026-04-01,4,FRA-PP-L01-01,16.58,Breakdown,-0.7409715591506701
2026-04-01,9,SFX-PLM-PROG-01,41.5,Setup,0.2602711048189199
2026-04-01,9,SFX-PLM-PROG-01,10.57,Fire Drills,-0.9824430041930953
2026-04-01,9,SFX-PLM-PROG-01,21.62,Meeting,-0.5384730428422136
2026-04-01,4,FRA-PP-L01-01,20.75,Setup,-0.5734281438716496
2026-04-01,3,HDR-MLD-L01-02,51.0,Part Shortage,0.6419647367495421
2026-04-01,6,FRA-PP-L01-03,28.17,Breakdown,-0.27530532819531095
2026-04-01,9,SFX-PLM-PROG-01,32.32,Breakdown,-0.1085654784571971
2026-04-01,8,FRA-AOI-L01-01,29.77,Breakdown,-0.2110200849227852
2026-04-01,1,SF-SPI-L01-01,96.27,Breakdown,2.46083533859157
2026-04-01,8,FRA-AOI-L01-01,36.05,Calibration,0.041299494921878656
2026-04-02,10,SFX-PLM-ASSY-01,13.48,Part Shortage,-0.865524217991189
2026-04-02,1,SF-SPI-L01-01,40.95,Preventive Maintenance,0.23817305244398929
2026-04-02,5,FRA-PP-L01-02,8.18,No Production & Break,-1.0784690863314308
2026-04-02,6,FRA-PP-L01-03,107.93,Breakdown,2.929314048940103
2026-04-02,2,HDR-MLD-L01-01,20.22,Part Shortage,-0.5947226307056739
2026-04-02,8,FRA-AOI-L01-01,78.88,Breakdown,1.7621351007733048
2026-04-02,5,FRA-PP-L01-02,34.85,Cleaning,-0.006914437532515561
2026-04-02,7,FRA-OVE-L01-01,48.57,Breakdown,0.5443315235293935
2026-04-02,10,SFX-PLM-ASSY-01,33.85,Setup,-0.04709271457784422
2026-04-02,8,FRA-AOI-L01-01,11.98,Inventory Check,-0.9257916335591819
2026-04-02,10,SFX-PLM-ASSY-01,10.67,Cleaning,-0.9784251764885624
2026-04-02,9,SFX-PLM-PROG-01,5.6,Setup,-1.1821290411083787
2026-04-02,3,HDR-MLD-L01-02,17.0,Cleaning,-0.7240966827916321
2026-04-02,3,HDR-MLD-L01-02,20.17,Inventory Check,-0.5967315445579402
2026-04-02,1,SF-SPI-L01-01,56.4,Breakdown,0.8589274327943168
2026-04-02,8,FRA-AOI-L01-01,24.65,Material Check,-0.4167328633948679
2026-04-02,4,FRA-PP-L01-01,17.3,Setup,-0.7120431996780334
2026-04-02,8,FRA-AOI-L01-01,32.2,Fire Drills,-0.11338687170263644
2026-04-02,8,FRA-AOI-L01-01,7.75,Cleaning,-1.095745745460922
2026-04-02,7,FRA-OVE-L01-01,31.28,Part Shortage,-0.15035088658433887
2026-04-02,4,FRA-PP-L01-01,48.35,Part Shortage,0.5354923025794213
2026-04-02,1,SF-SPI-L01-01,18.12,Setup,-0.679097012500864
2026-04-02,4,FRA-PP-L01-01,28.03,Trial & Pilot Run,-0.280930286981657
2026-04-02,9,SFX-PLM-PROG-01,38.12,Breakdown,0.12446852840570898
2026-04-02,4,FRA-PP-L01-01,21.37,Calibration,-0.5485176121035459
2026-04-02,3,HDR-MLD-L01-02,41.97,Part Shortage,0.27915489503022434
2026-04-02,2,HDR-MLD-L01-01,11.37,Material Check,-0.9503003825568325
2026-04-02,4,FRA-PP-L01-01,25.85,Cleaning,-0.36851893094047344
2026-04-02,4,FRA-PP-L01-01,39.9,Breakdown,0.19598586154639402
2026-04-02,7,FRA-OVE-L01-01,10.38,Preventive Maintenance,-0.9900768768317076
2026-04-03,1,SF-SPI-L01-01,15.98,Fire Drills,-0.7650785253778672
2026-04-03,3,HDR-MLD-L01-02,42.47,Breakdown,0.2992440335528887
2026-04-03,1,SF-SPI-L01-01,33.63,Meeting,-0.05593193552781647
2026-04-03,7,FRA-OVE-L01-01,20.63,Part Shortage,-0.5782495371170892
2026-04-03,7,FRA-OVE-L01-01,42.57,Breakdown,0.3032618612574216
2026-04-03,8,FRA-AOI-L01-01,25.83,Preventive Maintenance,-0.36932249648138016
2026-04-03,8,FRA-AOI-L01-01,36.32,Material Check,0.05214762972411752
2026-04-03,9,SFX-PLM-PROG-01,42.08,Cleaning,0.28357450550521046
2026-04-03,6,FRA-PP-L01-03,94.98,Breakdown,2.4090053612030964
2026-04-03,4,FRA-PP-L01-01,56.63,Breakdown,0.8681684365147425
2026-04-03,7,FRA-OVE-L01-01,37.98,Meeting,0.11884356961936295
2026-04-03,5,FRA-PP-L01-02,59.97,Part Shortage,1.0023638818461402
2026-04-03,9,SFX-PLM-PROG-01,38.13,Preventive Maintenance,0.12487031117616247
2026-04-03,8,FRA-AOI-L01-01,14.05,Breakdown,-0.8426226000753516
2026-04-03,8,FRA-AOI-L01-01,31.17,Fire Drills,-0.154770497059325
2026-04-03,1,SF-SPI-L01-01,47.02,Part Shortage,0.4820551941091342
2026-04-03,5,FRA-PP-L01-02,25.63,No Production & Break,-0.37735815189044586
2026-04-03,2,HDR-MLD-L01-01,51.73,Part Shortage,0.671294878992632
2026-04-03,6,FRA-PP-L01-03,20.05,Inventory Check,-0.6015529378033797
2026-04-03,10,SFX-PLM-ASSY-01,43.52,Fire Drills,0.34143122445048396
2026-04-03,2,HDR-MLD-L01-01,17.4,Cleaning,-0.7080253719735007
2026-04-03,1,SF-SPI-L01-01,21.28,No Production & Break,-0.5521336570376254
2026-04-03,6,FRA-PP-L01-03,32.82,Part Shortage,-0.08847633993453277
2026-04-03,3,HDR-MLD-L01-02,12.73,Fire Drills,-0.8956579257751854
2026-04-03,10,SFX-PLM-ASSY-01,58.85,Part Shortage,0.9573642115553721
2026-04-03,1,SF-SPI-L01-01,38.97,Breakdown,0.15862006389423838
2026-04-03,9,SFX-PLM-PROG-01,178.78,Breakdown,5.775944977601637
2026-04-03,10,SFX-PLM-ASSY-01,47.27,Breakdown,0.4920997633704664
2026-04-03,7,FRA-OVE-L01-01,15.78,Trial & Pilot Run,-0.773114180786933
2026-04-03,9,SFX-PLM-PROG-01,17.4,Part Shortage,-0.7080253719735007
2026-04-06,3,HDR-MLD-L01-02,5.7,Trial & Pilot Run,-1.1781112134038458
2026-04-06,5,FRA-PP-L01-02,27.77,Preventive Maintenance,-0.2913766390134425
2026-04-06,4,FRA-PP-L01-01,17.77,Setup,-0.693159409466729
2026-04-06,10,SFX-PLM-ASSY-01,42.45,Fire Drills,0.29844046801198226
2026-04-06,5,FRA-PP-L01-02,16.53,Trial & Pilot Run,-0.7429804730029365
2026-04-06,9,SFX-PLM-PROG-01,98.22,Part Shortage,2.539182978829961
2026-04-06,8,FRA-AOI-L01-01,100.2,Breakdown,2.618735967379712
2026-04-06,10,SFX-PLM-ASSY-01,85.83,Part Shortage,2.041374126238339
2026-04-06,2,HDR-MLD-L01-01,16.13,Preventive Maintenance,-0.7590517838210681
2026-04-06,1,SF-SPI-L01-01,7.32,No Production & Break,-1.1130224045904134
2026-04-06,5,FRA-PP-L01-02,17.13,Material Check,-0.7188735067757394
2026-04-06,3,HDR-MLD-L01-02,43.95,Meeting,0.35870788357997524
2026-04-06,5,FRA-PP-L01-02,13.1,Part Shortage,-0.8807919632684138
2026-04-06,7,FRA-OVE-L01-01,17.82,Preventive Maintenance,-0.6911504956144626
2026-04-06,10,SFX-PLM-ASSY-01,18.83,Breakdown,-0.6505704357986807
2026-04-06,9,SFX-PLM-PROG-01,30.12,Meeting,-0.19695768795692012
2026-04-06,2,HDR-MLD-L01-01,17.33,Part Shortage,-0.7108378513666737
2026-04-06,1,SF-SPI-L01-01,24.05,Preventive Maintenance,-0.440839829622065
2026-04-06,5,FRA-PP-L01-02,28.17,Fire Drills,-0.27530532819531095
2026-04-06,3,HDR-MLD-L01-02,31.17,No Production & Break,-0.154770497059325
2026-04-06,2,HDR-MLD-L01-01,46.78,Breakdown,0.47241240761825526
2026-04-06,7,FRA-OVE-L01-01,7.78,Setup,-1.0945403971495622
2026-04-06,1,SF-SPI-L01-01,37.5,Setup,0.09955799663760531
2026-04-06,5,FRA-PP-L01-02,35.52,Breakdown,0.020005008087854707
2026-04-06,9,SFX-PLM-PROG-01,65.9,Calibration,1.2406210647249394
2026-04-06,4,FRA-PP-L01-01,74.55,Breakdown,1.588163161167032
2026-04-06,5,FRA-PP-L01-02,10.58,No Production & Break,-0.9820412214226422
2026-04-07,7,FRA-OVE-L01-01,10.63,No Production & Break,-0.9800323075703755
2026-04-07,4,FRA-PP-L01-01,31.45,Calibration,-0.14352057948663308
2026-04-07,8,FRA-AOI-L01-01,10.53,Breakdown,-0.9840501352749085
2026-04-07,3,HDR-MLD-L01-02,10.23,Part Shortage,-0.996103618388507
2026-04-07,8,FRA-AOI-L01-01,97.85,Part Shortage,2.5243170163231894
2026-04-07,9,SFX-PLM-PROG-01,34.05,Material Check,-0.039057059168778656
2026-04-07,9,SFX-PLM-PROG-01,35.83,Inventory Check,0.03246027397190639
2026-04-07,5,FRA-PP-L01-02,33.5,Fire Drills,-0.0611551115437093
2026-04-07,10,SFX-PLM-ASSY-01,58.05,Breakdown,0.9252215899191091
2026-04-07,8,FRA-AOI-L01-01,27.13,Setup,-0.3170907363224529
2026-04-07,9,SFX-PLM-PROG-01,8.73,Breakdown,-1.0563710339565
2026-04-07,10,SFX-PLM-ASSY-01,33.35,No Production & Break,-0.06718185310050855
2026-04-07,8,FRA-AOI-L01-01,32.08,Meeting,-0.11820826494807606
2026-04-07,7,FRA-OVE-L01-01,73.7,Part Shortage,1.5540116256785026
2026-04-07,1,SF-SPI-L01-01,13.15,Inventory Check,-0.8787830494161475
2026-04-07,5,FRA-PP-L01-02,16.98,Preventive Maintenance,-0.7249002483325386
2026-04-07,6,FRA-PP-L01-03,10.28,Breakdown,-0.9940947045362406
2026-04-07,4,FRA-PP-L01-01,40.38,Part Shortage,0.21527143452815195
2026-04-07,7,FRA-OVE-L01-01,25.68,Fire Drills,-0.3753492380381794
2026-04-07,1,SF-SPI-L01-01,19.83,Part Shortage,-0.6103921587533521
2026-04-07,2,HDR-MLD-L01-01,14.23,Part Shortage,-0.8353905102071925
2026-04-07,9,SFX-PLM-PROG-01,64.23,No Production & Break,1.1735233420592404
2026-04-08,10,SFX-PLM-ASSY-01,35.55,Meeting,0.021210356399214324
2026-04-08,2,HDR-MLD-L01-01,31.28,Material Check,-0.15035088658433887
2026-04-08,8,FRA-AOI-L01-01,10.52,Part Shortage,-0.9844519180453618
2026-04-08,10,SFX-PLM-ASSY-01,40.82,Cleaning,0.23294987642809645
2026-04-08,3,HDR-MLD-L01-02,26.97,Part Shortage,-0.32351926064970543
2026-04-08,8,FRA-AOI-L01-01,39.72,Material Check,0.18875377167823487
2026-04-08,7,FRA-OVE-L01-01,47.87,Breakdown,0.5162067295976633
2026-04-08,6,FRA-PP-L01-03,8.2,Part Shortage,-1.0776655207905244
2026-04-08,9,SFX-PLM-PROG-01,43.08,Breakdown,0.32375278255053913
2026-04-08,1,SF-SPI-L01-01,6.1,Calibration,-1.1620399025857144
2026-04-08,10,SFX-PLM-ASSY-01,2.57,Breakdown,-1.3038692205557245
2026-04-08,2,HDR-MLD-L01-01,19.78,Calibration,-0.6124010726056184
2026-04-08,8,FRA-AOI-L01-01,14.17,Inventory Check,-0.8378012068299121
2026-04-08,5,FRA-PP-L01-02,13.03,Fire Drills,-0.8836044426615868
2026-04-08,4,FRA-PP-L01-01,81.05,Calibration,1.849321961961668
2026-04-08,1,SF-SPI-L01-01,72.43,Trial & Pilot Run,1.5029852138309354
2026-04-08,8,FRA-AOI-L01-01,44.58,Setup,0.3840201981185321
2026-04-08,6,FRA-PP-L01-03,44.18,Breakdown,0.3679488873004007
2026-04-08,3,HDR-MLD-L01-02,21.67,Fire Drills,-0.5364641289899472
2026-04-08,2,HDR-MLD-L01-01,9.93,Meeting,-1.0081571015021056
2026-04-08,3,HDR-MLD-L01-02,64.02,Breakdown,1.165085903879721
2026-04-08,2,HDR-MLD-L01-01,23.75,No Production & Break,-0.4528933127356637
2026-04-08,5,FRA-PP-L01-02,23.17,No Production & Break,-0.47619671342195424
2026-04-08,4,FRA-PP-L01-01,83.75,Setup,1.9578033099840555
2026-04-08,9,SFX-PLM-PROG-01,73.72,Part Shortage,1.554815191219409
2026-04-08,6,FRA-PP-L01-03,12.32,Preventive Maintenance,-0.9121310193637702
2026-04-08,7,FRA-OVE-L01-01,59.73,Part Shortage,0.9927210953552612
2026-04-08,4,FRA-PP-L01-01,7.85,Breakdown,-1.0917279177563892
2026-04-08,1,SF-SPI-L01-01,31.65,No Production & Break,-0.13548492407756738
2026-04-09,3,HDR-MLD-L01-02,30.52,Trial & Pilot Run,-0.18088637713878872
2026-04-09,9,SFX-PLM-PROG-01,21.48,Fire Drills,-0.5440980016285597
2026-04-09,7,FRA-OVE-L01-01,30.67,Part Shortage,-0.17485963558198933
2026-04-09,8,FRA-AOI-L01-01,78.33,Breakdown,1.7400370483983743
2026-04-09,3,HDR-MLD-L01-02,22.15,No Production & Break,-0.5171785560081896
2026-04-09,3,HDR-MLD-L01-02,38.47,Meeting,0.13853092537157408
2026-04-09,7,FRA-OVE-L01-01,7.95,Calibration,-1.0877100900518564
2026-04-09,7,FRA-OVE-L01-01,8.75,Cleaning,-1.0555674684155936
2026-04-09,4,FRA-PP-L01-01,39.82,No Production & Break,0.1927715993827678
2026-04-09,4,FRA-PP-L01-01,45.2,Part Shortage,0.4089307298866361
2026-04-09,6,FRA-PP-L01-03,58.45,Part Shortage,0.9412929007372407
2026-04-09,9,SFX-PLM-PROG-01,44.65,Setup,0.38683267751170514
2026-04-09,8,FRA-AOI-L01-01,23.73,Cleaning,-0.45369687827657024
2026-04-09,3,HDR-MLD-L01-02,33.95,Breakdown,-0.04307488687331129
2026-04-09,6,FRA-PP-L01-03,17.5,Calibration,-0.7040075442689677
2026-04-09,9,SFX-PLM-PROG-01,75.9,Breakdown,1.6424038351782257
2026-04-09,9,SFX-PLM-PROG-01,14.8,Meeting,-0.8124888922913551
2026-04-09,2,HDR-MLD-L01-01,113.45,Part Shortage,3.1510981382303167
2026-04-09,9,SFX-PLM-PROG-01,11.2,No Production & Break,-0.9571306896545383
2026-04-09,7,FRA-OVE-L01-01,22.93,Trial & Pilot Run,-0.4858394999128332
2026-04-09,5,FRA-PP-L01-02,20.92,Cleaning,-0.5665978367739437
2026-04-09,2,HDR-MLD-L01-01,6.78,Inventory Check,-1.134718674194891
2026-04-09,8,FRA-AOI-L01-01,10.05,Part Shortage,-1.0033357082566663
2026-04-09,2,HDR-MLD-L01-01,84.07,Breakdown,1.9706603586385605
2026-04-09,1,SF-SPI-L01-01,22.15,Breakdown,-0.5171785560081896
2026-04-09,5,FRA-PP-L01-02,38.97,Material Check,0.15862006389423838
2026-04-09,4,FRA-PP-L01-01,10.4,Meeting,-0.9892733112908012
2026-04-09,9,SFX-PLM-PROG-01,8.92,Preventive Maintenance,-1.0487371613178875
2026-04-09,1,SF-SPI-L01-01,12.28,Preventive Maintenance,-0.9137381504455833
2026-04-10,1,SF-SPI-L01-01,31.42,Meeting,-0.14472592779799284
2026-04-10,10,SFX-PLM-ASSY-01,19.4,Material Check,-0.6276688178828433
2026-04-10,4,FRA-PP-L01-01,55.48,Breakdown,0.8219634179126144
2026-04-10,5,FRA-PP-L01-02,35.45,Trial & Pilot Run,0.01719252869468169
2026-04-10,4,FRA-PP-L01-01,27.07,Preventive Maintenance,-0.3195014329451725
2026-04-10,5,FRA-PP-L01-02,5.45,No Production & Break,-1.188155782665178
2026-04-10,3,HDR-MLD-L01-02,27.12,Setup,-0.31749251909290604
2026-04-10,2,HDR-MLD-L01-01,37.13,Part Shortage,0.08469203413083382
2026-04-10,2,HDR-MLD-L01-01,40.97,Meeting,0.2389766179848957
2026-04-10,7,FRA-OVE-L01-01,25.72,Cleaning,-0.3737421069563663
2026-04-10,1,SF-SPI-L01-01,60.3,Part Shortage,1.0156227132710984
2026-04-10,1,SF-SPI-L01-01,27.52,Fire Drills,-0.30142120827477464
2026-04-10,9,SFX-PLM-PROG-01,18.2,Inventory Check,-0.6758827503372378
2026-04-10,7,FRA-OVE-L01-01,46.22,Part Shortage,0.44991257247287114
2026-04-10,10,SFX-PLM-ASSY-01,50.47,Preventive Maintenance,0.6206702499155179
2026-04-10,9,SFX-PLM-PROG-01,62.87,Breakdown,1.118880885277593
2026-04-10,4,FRA-PP-L01-01,63.33,Setup,1.1373628927184443
2026-04-10,4,FRA-PP-L01-01,28.62,Material Check,-0.25722510352491307
2026-04-10,10,SFX-PLM-ASSY-01,20.13,Meeting,-0.5983386756397534
2026-04-10,6,FRA-PP-L01-03,68.78,Trial & Pilot Run,1.3563345026154856
2026-04-10,8,FRA-AOI-L01-01,58.7,Breakdown,0.9513374699985729
2026-04-10,2,HDR-MLD-L01-01,41.77,Breakdown,0.2711192396211588
2026-04-10,1,SF-SPI-L01-01,29.25,No Production & Break,-0.2319127889863561
2026-04-10,7,FRA-OVE-L01-01,107.6,Breakdown,2.9160552175151437
2026-04-10,1,SF-SPI-L01-01,7.02,Setup,-1.1250758877040121
2026-04-10,5,FRA-PP-L01-02,23.53,Part Shortage,-0.46173253368563594
2026-04-10,9,SFX-PLM-PROG-01,66.43,Material Check,1.2619155515589635
2026-04-10,10,SFX-PLM-ASSY-01,132.58,Part Shortage,3.9197085781074543
2026-04-10,3,HDR-MLD-L01-02,3.25,Part Shortage,-1.276547992164901
2026-04-10,10,SFX-PLM-ASSY-01,28.87,Calibration,-0.24718053426358091
2026-04-10,5,FRA-PP-L01-02,57.62,Inventory Check,0.9079449307896177
2026-04-10,2,HDR-MLD-L01-01,31.48,No Production & Break,-0.14231523117527317
2026-04-10,1,SF-SPI-L01-01,55.03,Breakdown,0.8038831932422167
2026-04-10,1,SF-SPI-L01-01,43.28,Inventory Check,0.331788437959605
2026-04-10,6,FRA-PP-L01-03,3.57,Breakdown,-1.2636909435103958
2026-04-13,7,FRA-OVE-L01-01,94.82,Part Shortage,2.4025768368758436
2026-04-13,3,HDR-MLD-L01-02,26.08,Fire Drills,-0.359277927220048
2026-04-13,5,FRA-PP-L01-02,33.18,Material Check,-0.07401216019821448
2026-04-13,4,FRA-PP-L01-01,41.57,Breakdown,0.26308358421209294
2026-04-13,3,HDR-MLD-L01-02,23.12,Inventory Check,-0.47820562727422067
2026-04-13,7,FRA-OVE-L01-01,12.6,Setup,-0.900881101791078
2026-04-13,8,FRA-AOI-L01-01,27.75,Part Shortage,-0.29218020455434907
2026-04-13,6,FRA-PP-L01-03,86.85,Breakdown,2.082355968824574
2026-04-13,6,FRA-PP-L01-03,5.4,Part Shortage,-1.1901646965174446
2026-04-13,2,HDR-MLD-L01-01,38.1,Cleaning,0.12366496286480257
2026-04-13,9,SFX-PLM-PROG-01,40.93,No Production & Break,0.2373694869030826
2026-04-13,8,FRA-AOI-L01-01,23.88,Meeting,-0.447670136719771
2026-04-13,4,FRA-PP-L01-01,17.42,Part Shortage,-0.707221806432594
2026-04-13,3,HDR-MLD-L01-02,48.32,Breakdown,0.5342869542680614
2026-04-13,1,SF-SPI-L01-01,32.88,Preventive Maintenance,-0.08606564331181296
2026-04-13,7,FRA-OVE-L01-01,4.35,Meeting,-1.2323518874150394
2026-04-13,3,HDR-MLD-L01-02,28.22,Part Shortage,-0.27329641434304464
2026-04-13,7,FRA-OVE-L01-01,46.92,Breakdown,0.4780373664046013
2026-04-13,6,FRA-PP-L01-03,34.28,No Production & Break,-0.029816055448352904
2026-04-13,5,FRA-PP-L01-02,44.85,Part Shortage,0.394868332920771
2026-04-13,7,FRA-OVE-L01-01,13.35,No Production & Break,-0.8707473940070816
2026-04-13,10,SFX-PLM-ASSY-01,17.48,Part Shortage,-0.7048111098098743
2026-04-13,2,HDR-MLD-L01-01,35.35,Meeting,0.013174700990148766
2026-04-13,8,FRA-AOI-L01-01,9.07,Setup,-1.0427104197610884
2026-04-13,2,HDR-MLD-L01-01,90.72,Part Shortage,2.237845900989996
2026-04-13,3,HDR-MLD-L01-02,13.9,Trial & Pilot Run,-0.848649341632151
2026-04-13,3,HDR-MLD-L01-02,41.43,No Production & Break,0.25745862542574693
2026-04-13,3,HDR-MLD-L01-02,43.35,Cleaning,0.33460091735277797
2026-04-13,1,SF-SPI-L01-01,55.03,Breakdown,0.8038831932422167
2026-04-13,9,SFX-PLM-PROG-01,63.03,Breakdown,1.125309409604846
2026-04-13,1,SF-SPI-L01-01,77.93,Part Shortage,1.723965737580243
2026-04-13,10,SFX-PLM-ASSY-01,58.52,Material Check,0.9441053801304138
2026-04-13,9,SFX-PLM-PROG-01,42.57,Part Shortage,0.3032618612574216
2026-04-13,6,FRA-PP-L01-03,5.33,Setup,-1.1929771759106176
2026-04-13,4,FRA-PP-L01-01,17.35,No Production & Break,-0.710034285825767
2026-04-13,6,FRA-PP-L01-03,41.38,Meeting,0.2554497115734806
2026-04-13,6,FRA-PP-L01-03,75.08,Inventory Check,1.609457648001056
2026-04-13,2,HDR-MLD-L01-01,33.93,Inventory Check,-0.04387845241421799
2026-04-13,10,SFX-PLM-ASSY-01,43.08,Breakdown,0.32375278255053913
2026-04-13,2,HDR-MLD-L01-01,120.82,Breakdown,3.4472120400543886
2026-04-14,2,HDR-MLD-L01-01,46.48,Part Shortage,0.4603589245046565
2026-04-14,8,FRA-AOI-L01-01,73.32,Part Shortage,1.5387438804012774
2026-04-14,5,FRA-PP-L01-02,80.1,Part Shortage,1.8111525987686057
2026-04-14,5,FRA-PP-L01-02,28.77,Breakdown,-0.25119836196811385
2026-04-14,3,HDR-MLD-L01-02,40.27,Calibration,0.2108518240531658
2026-04-14,7,FRA-OVE-L01-01,54.63,Breakdown,0.7878118824240853
2026-04-14,4,FRA-PP-L01-01,29.98,No Production & Break,-0.20258264674326615
2026-04-14,7,FRA-OVE-L01-01,32.05,Cleaning,-0.11941361325943596
2026-04-14,4,FRA-PP-L01-01,52.97,Part Shortage,0.7211159425288396
2026-04-14,7,FRA-OVE-L01-01,58.6,Part Shortage,0.94731964229404
2026-04-14,10,SFX-PLM-ASSY-01,27.12,Preventive Maintenance,-0.31749251909290604
2026-04-14,1,SF-SPI-L01-01,76.47,No Production & Break,1.665305453094063
2026-04-14,1,SF-SPI-L01-01,22.7,Trial & Pilot Run,-0.4950805036332588
2026-04-14,9,SFX-PLM-PROG-01,108.97,Breakdown,2.971099457067244
2026-04-14,5,FRA-PP-L01-02,18.53,No Production & Break,-0.6626239189122792
2026-04-14,2,HDR-MLD-L01-01,28.6,Preventive Maintenance,-0.25802866906581967
2026-04-14,5,FRA-PP-L01-02,36.13,Inventory Check,0.04451375708550516
2026-04-14,10,SFX-PLM-ASSY-01,14.07,Cleaning,-0.8418190345344451
2026-04-14,3,HDR-MLD-L01-02,20.45,No Production & Break,-0.5854816269852483
2026-04-14,8,FRA-AOI-L01-01,33.08,Cleaning,-0.0780299879027474
2026-04-14,8,FRA-AOI-L01-01,38.38,Preventive Maintenance,0.13491488043749464
2026-04-14,3,HDR-MLD-L01-02,27.97,Breakdown,-0.2833409836043768
2026-04-14,6,FRA-PP-L01-03,45.23,Part Shortage,0.4101360781979957
2026-04-14,1,SF-SPI-L01-01,57.93,Part Shortage,0.9204001966736697
2026-04-14,9,SFX-PLM-PROG-01,26.95,Meeting,-0.32432282619061203
2026-04-14,9,SFX-PLM-PROG-01,9.15,Trial & Pilot Run,-1.0394961575974622
2026-04-14,6,FRA-PP-L01-03,39.15,Setup,0.16585215376239754
2026-04-14,2,HDR-MLD-L01-01,14.85,Cleaning,-0.8104799784390886
2026-04-14,4,FRA-PP-L01-01,38.18,Breakdown,0.1268792250284288
2026-04-14,7,FRA-OVE-L01-01,29.5,No Production & Break,-0.2218682197250239
2026-04-14,8,FRA-AOI-L01-01,28.97,Setup,-0.24316270655904815
2026-04-14,5,FRA-PP-L01-02,7.13,Setup,-1.1206562772290258
2026-04-15,4,FRA-PP-L01-01,26.07,Setup,-0.3596797099905012
2026-04-15,5,FRA-PP-L01-02,186.33,Part Shortage,6.079290969293869
2026-04-15,8,FRA-AOI-L01-01,38.67,Part Shortage,0.14656658078063992
2026-04-15,1,SF-SPI-L01-01,12.95,Part Shortage,-0.8868187048252132
2026-04-15,9,SFX-PLM-PROG-01,11.5,Part Shortage,-0.9450772065409396
2026-04-15,3,HDR-MLD-L01-02,38.67,Part Shortage,0.14656658078063992
2026-04-15,4,FRA-PP-L01-01,7.35,Part Shortage,-1.1118170562790535
2026-04-15,4,FRA-PP-L01-01,37.78,Preventive Maintenance,0.11080791421029738
2026-04-15,5,FRA-PP-L01-02,8.32,Fire Drills,-1.0728441275450848
2026-04-15,1,SF-SPI-L01-01,36.55,Meeting,0.06138863344454298
2026-04-15,7,FRA-OVE-L01-01,52.97,Breakdown,0.7211159425288396
2026-04-15,2,HDR-MLD-L01-01,17.75,Trial & Pilot Run,-0.6939629750076356
2026-04-15,1,SF-SPI-L01-01,18.62,Setup,-0.6590078739781996
2026-04-15,8,FRA-AOI-L01-01,18.97,Preventive Maintenance,-0.6449454770123347
